"","X","NEWS_SOURCE","TITLE","REPORT_TIME","side","score","author_new.NEWS_AUTHOR","news_seg"
"148",148,"三一集团有限公司","STCN解读:三一重工集团折价转让4.5亿股 引入朱雀投资、陈发树","2014-12-19 20:50:00",0,NA,"中金在线","STCN,解读,三一重工,集团,折价,转让,4.5亿,引入,朱雀,投资,陈发树"
"149",149,"三一集团有限公司","厦门厦工机械股份有限公司公开增发股票上市公告书","2013-01-04 01:00:00",0,NA,"凤凰网","厦门,厦工,机械,股份,有限公司,公开,增发,股票,上市,公告书"
"150",150,"三一集团有限公司","三一重工股份有限公司 2014年第一次临时股东大会通知","2014-04-08 02:00:00",0,NA,"和讯","三一重工,股份,有限公司,2014年,第一,临时,股东,大会,通知"
"151",151,"三一集团有限公司","三一重工股份有限公司第五届董事会第五次会议决议公告","2014-03-01 00:28:00",0,NA,"搜狐证券","三一重工,股份,有限公司,第五,董事会,第五,会议,决议,公告"
"152",152,"三一集团有限公司","三一重工为何逃离长沙","2013-03-19 12:00:00",0,NA,"新浪财经","三一重工,为何,逃离,长沙"
"153",153,"三一集团有限公司","四川北方硝化棉股份有限公司2012半年度报告摘要","2012-08-08 05:00:00",0,NA,"新浪财经","四川,北方,硝化棉,股份,有限公司,2012,半,年度,报告,摘要"
"154",154,"三一集团有限公司","三一重工股份有限公司","2013-10-31 00:58:00",0,NA,"腾讯财经","三一重工,股份,有限公司"
"155",155,"三一集团有限公司","中航工业入选2014年度中国本土企业创新榜十强","2015-03-03 08:00:00",1,7,"环球网","中航,工业,入选,2014,年度,中国,本土,企业,创新,榜,十,强"
"156",156,"三一集团有限公司","三一重工:索特传动设备有限公司审计报告","2014-11-08 00:00:00",0,NA,"凤凰网","三一重工,索特,传动,设备,有限公司,审计,报告"
"157",157,"三一集团有限公司","三一重工股份有限公司","2014-10-31 01:00:00",0,NA,"和讯","三一重工,股份,有限公司"
"158",158,"三一集团有限公司","三一集团快速发展的秘笈","2009-11-25 00:00:00",1,5,"浙江经贸网","三一,集团,发展,秘笈"
"159",159,"三一集团有限公司","财富最具创新力公司榜发布 三一重工行业居首","2012-08-14 11:34:00",1,5,"同花顺金融网","财富,具,创新力,公司,榜,发布,三一重工,行业,居,首"
"160",160,"三一集团有限公司","三一重工股份有限公司第五届董事会第十三次会议决议公告","2014-11-08 00:03:00",0,NA,"和讯","三一重工,股份,有限公司,第五,董事会,第十三,会议,决议,公告"
"161",161,"三一集团有限公司","三一重工股份有限公司关于投资者对2013年年报事项问询及回复的公告","2014-05-22 01:32:00",0,NA,"网易财经","三一重工,股份,有限公司,投资者,2013年,年报,事项,问询,回复,公告"
"162",162,"三一集团有限公司","三一重工集团联姻SAP 转型升级不同路","2014-11-06 10:00:00",1,3,"新浪湖南站","三一,重工,集团,联姻,SAP,转型,升级,不同,路"
"163",163,"三一集团有限公司","三一重工股份有限公司","2012-12-25 00:18:00",0,NA,"腾讯财经","三一重工,股份,有限公司"
"164",164,"三一集团有限公司","大股东看好三一重工前景 工程机械主业仍被倚重","2015-05-27 14:45:00",0,NA,"国际在线","大,股东,看好,三一重工,前景,工程,机械,主业,倚重"
"165",165,"三一集团有限公司","三一重工集团有限公司发布关于“入股中联重科”的声明","2013-06-30 09:00:00",0,NA,"电气自动化技术网","三一,重工,集团,有限公司,发布,入股,中联重科,声明"
"166",166,"三一集团有限公司","三一集团有限公司","2009-04-30 18:00:00",0,NA,"新浪财经","三一,集团,有限公司"
"167",167,"三一集团有限公司","三一集团成立汽车金融公司 - 经济日报多媒体数字报刊","2010-12-16 00:00:00",0,NA,"经济日报","三一,集团,成立,汽车,金融,公司,经济,日报,多媒体,数字,报刊"
"168",168,"三一集团有限公司","三一集团正式进入金融行业","2010-12-08 19:00:00",0,NA,"财经网","三一,集团,正式,进入,金融,行业"
"169",169,"三一集团有限公司","三一重工股份有限公司关于与奥地利帕尔菲格集团合作的进展公告","2013-12-11 23:00:00",1,3,"搜狐证券","三一重工,股份,有限公司,奥地利,帕尔菲格,集团,合作,进展,公告"
"170",170,"三一集团有限公司","三一制造的升级之路——三一集团总裁唐修国访谈录","2012-07-13 09:00:00",1,3,"华龙网","三一,制造,升级,路,三一,集团,总裁,唐修国,访谈录"
"171",171,"三一集团有限公司","盘锦港建设有限公司25t-38m 转盘式门座起重机采购中标公示","2013-05-20 17:09:00",1,5,"中国起重机械网","盘锦港,建设,有限公司,25t-38m,转盘式,门座,起重机,采购,中标,公示"
"172",172,"三一集团有限公司","三一重工股份有限公司第四届董事会第七次会议决议公告暨召开2010...","2011-03-18 02:56:00",0,NA,"网易财经","三一重工,股份,有限公司,第四,董事会,第七,会议,决议,公告,召开,2010..."
"173",173,"三一集团有限公司","2013中国民企500强 晟通科技集团进入前100强","2013-09-02 09:52:00",0,NA,"中铝网","2013,中国,民企,500,强,晟通,科技,集团,进入,前,100,强"
"174",174,"三一集团有限公司","三一重工股份有限公司2010年度报告摘要","2011-03-18 04:59:00",0,NA,"网易财经","三一重工,股份,有限公司,2010,年度,报告,摘要"
"175",175,"三一集团有限公司","三丰智能:公司章程(2013年5月)","2013-05-06 00:00:00",0,NA,"凤凰网","三丰,智能,公司,章程,2013年,5月"
"176",176,"三一集团有限公司","三一集团高层毛中吾考察江麓谋合作","2014-01-28 10:06:00",0,NA,"中国路面机械网","三一,集团,高层,毛中吾,考察,江麓,谋,合作"
"177",177,"三一集团有限公司","丁文杰:三一重工称未以任何形式参与起诉美国总统奥巴马","2012-10-05 14:00:00",0,NA,"新华网湖南站","丁文杰,三一重工,称,任何,形式,参与,起诉,美国,总统,奥巴马"
"178",178,"三一集团有限公司","三一重工股份有限公司第四届董事会第二十九次会议决议公告","2013-06-08 01:05:00",0,NA,"网易财经","三一重工,股份,有限公司,第四,董事会,第二十九,会议,决议,公告"
"179",179,"三一集团有限公司","四川北方硝化棉股份有限公司","2012-10-25 03:00:00",0,NA,"新浪财经","四川,北方,硝化棉,股份,有限公司"
"180",180,"三一集团有限公司","三一重工股份有限公司简式权益变动报告书","2010-01-06 07:00:00",2,5,"腾讯财经","三一重工,股份,有限公司,简式,权益,变动,报告书"
"181",181,"三一集团有限公司","三一重工股份有限公司第五届董事会第一次会议决议公告","2013-07-10 22:00:00",0,NA,"搜狐证券","三一重工,股份,有限公司,第五,董事会,第一,会议,决议,公告"
"182",182,"三一集团有限公司","三一重工股份有限公司关于与奥地利帕尔菲格集团签署合作备忘录的...","2013-10-07 22:00:00",0,NA,"搜狐证券","三一重工,股份,有限公司,奥地利,帕尔菲格,集团,签署,合作,备忘录"
"183",183,"三一集团有限公司","三一重工:关于三一重工股份有限公司业绩承诺实现情况说明的专项...","2014-04-30 00:00:00",0,NA,"凤凰网","三一重工,三一重工,股份,有限公司,业绩,承诺,实现,情况,说明,专项"
"184",184,"三一集团有限公司","三一重工股份有限公司关于与奥地利帕尔菲格集团合作的进展公告","2013-12-12 01:37:00",1,3,"网易财经","三一重工,股份,有限公司,奥地利,帕尔菲格,集团,合作,进展,公告"
"185",185,"三一集团有限公司","三一重工股份有限公司董事长梁稳根回答记者提问","2012-11-10 20:20:00",0,NA,"新华网","三一重工,股份,有限公司,董事长,梁,稳根,回答,记者,提问"
"186",186,"三一集团有限公司","2012年长沙市科学技术进步奖获奖项目公示","2012-08-06 19:00:00",0,NA,"北方网","2012年,长沙市,科学技术,进步奖,获奖,项目,公示"
"187",187,"三一集团有限公司","三一重工集团946亿高负债运行 贷款银行债务风险骤升","2013-05-28 11:29:00",2,2,"新华网重庆站","三一,重工,集团,946亿,高,负债,运行,贷款,银行,债务,风险,升"
"188",188,"三一集团有限公司","三一集团起诉奥巴马案11月28日开庭审理","2012-10-18 11:00:00",0,NA,"新浪财经","三一,集团,起诉,奥巴马案,11月,28日,开庭,审理"
"189",189,"三一集团有限公司","三一集团起诉奥巴马案下月开庭 直接损失已达2千万","2012-10-19 07:00:00",0,NA,"新浪财经","三一,集团,起诉,奥巴马案,下月,开庭,直接,损失,达,2千万"
"190",190,"三一集团有限公司","三一重工股份有限公司官网发布关于中联重科“涉嫌不正当竞争”声","2013-05-28 16:00:00",2,5,"电气自动化技术网","三一重工,股份,有限公司,官网,发布,中联重科,涉嫌,正当,竞争,声"
"191",191,"三一集团有限公司","三一重工股份有限公司第四届董事会第二十次会议决议公告","2012-06-16 00:00:00",0,NA,"网易新闻","三一重工,股份,有限公司,第四,董事会,第二十,会议,决议,公告"
"192",192,"三一集团有限公司","三一重工股份有限公司公告(系列)","2012-01-31 04:00:00",0,NA,"凤凰网","三一重工,股份,有限公司,公告,系列"
"193",193,"三一集团有限公司","图文:三一重工股份有限公司总裁向文波","2013-03-23 17:00:00",0,NA,"腾讯财经","图文,三一重工,股份,有限公司,总裁,向,文波"
"194",194,"三一集团有限公司","[年报]三一重工:2011年年度报告","2012-03-29 01:50:00",0,NA,"中国财经信息网","年报,三一重工,2011年,年度,报告"
"195",195,"三一集团有限公司","三一重工股份有限公司关于控股子公司普茨迈斯特收购股权的公告","2012-07-24 02:27:00",0,NA,"网易财经","三一重工,股份,有限公司,控股,子公司,普茨迈斯特,收购,股权,公告"
"196",196,"三一集团有限公司","湖北三丰智能输送装备股份有限公司2012年第一季度报告","2012-04-23 03:00:00",0,NA,"凤凰网","湖北,三丰,智能,输送,装备,股份,有限公司,2012年,第一,季度,报告"
"197",197,"三一集团有限公司","涉足汽车金融 三一集团开辟财富新路径","2010-12-09 03:50:00",0,NA,"证券时报","涉足,汽车,金融,三一,集团,开辟,财富,新,路径"
"198",198,"三一集团有限公司","三一重工股份有限公司简式权益变动报告","2010-01-06 09:00:00",2,5,"慧聪网","三一重工,股份,有限公司,简式,权益,变动,报告"
"199",199,"三一集团有限公司","三一重工股份有限公司关于会计估计变更的公告","2012-10-20 00:01:00",0,NA,"网易新闻","三一重工,股份,有限公司,会计,估计,变更,公告"
"200",200,"三一集团有限公司","三一重工股份有限公司第四届董事会第十次会议决议公告","2011-07-27 01:44:00",0,NA,"网易财经","三一重工,股份,有限公司,第四,董事会,第十,会议,决议,公告"
"201",201,"三一集团有限公司","三一重工股份有限公司2010年第一季度报告","2010-04-30 10:00:00",0,NA,"腾讯财经","三一重工,股份,有限公司,2010年,第一,季度,报告"
"202",202,"三一集团有限公司","山西安泰集团股份有限公司2010年第一季度报告","2010-04-28 03:00:00",0,NA,"凤凰网","山西,安泰,集团,股份,有限公司,2010年,第一,季度,报告"
"203",203,"三一集团有限公司","三一集团跻身中国民营企业20强","2010-10-12 13:00:00",1,5,"新浪财经","三一,集团,跻身,中国,民营,企业,20,强"
"204",204,"三一集团有限公司","三一重工近日并购中山市快而居住宅工业有限公司","2014-04-04 07:00:00",0,NA,"新浪广东站","三一重工,近日,并购,中山市,快,居,住宅,工业,有限公司"
"205",205,"三一集团有限公司","山西安泰集团股份有限公司2012年第三季度报告","2012-10-27 02:36:00",0,NA,"网易财经","山西,安泰,集团,股份,有限公司,2012年,第三,季度,报告"
"206",206,"三一集团有限公司","三一重工26亿买下德国“大象”普茨迈斯特(图) (2)","2012-02-01 13:00:00",0,NA,"人民网","三一重工,26亿,买,下,德国,大象,普茨迈斯特,图,2"
"207",207,"三一集团有限公司","!湖南三一重工股份有限公司生产车间","2011-09-08 04:00:00",0,NA,"凤凰网"," 湖南,三一重工,股份,有限公司,生产,车间"
"208",208,"三一集团有限公司","风电项目被阻损失巨大 三一集团起诉奥巴马","2012-10-19 02:00:00",0,NA,"新浪财经","风电,项目,阻,损失,巨大,三一,集团,起诉,奥巴马"
"209",209,"三一集团有限公司","三一集团起诉奥巴马 称阻止风电项目属违法操作","2012-10-18 10:00:00",0,NA,"新浪财经","三一,集团,起诉,奥巴马,称,阻止,风电,项目,属,违法,操作"
"210",210,"三一集团有限公司","三一重工股份有限公司2009年度报告摘要","2010-04-26 03:00:00",0,NA,"全景网络","三一重工,股份,有限公司,2009,年度,报告,摘要"
"211",211,"三一集团有限公司","三一重工私设“裙带”公司 利益输送成隐忧","2010-09-17 09:00:00",2,5,"金融界","三一重工私,设,裙带,公司,利益,输送,成,隐忧"
"212",212,"三一集团有限公司","三一重工公司背景介绍","2011-03-21 09:00:00",0,NA,"杭报在线-新闻","三一重工,公司,背景,介绍"
"213",213,"三一集团有限公司","三一重工股份有限公司到房山区捐赠十台挖掘机","2012-08-07 15:03:00",1,3,"首都之窗","三一重工,股份,有限公司,到,房山区,捐赠,十,挖掘机"
"214",214,"三一集团有限公司","三一重工股份有限公司对外投资公告","2012-02-29 04:00:00",0,NA,"凤凰网","三一重工,股份,有限公司,对外,投资,公告"
